CODIGO,PRECIO,DESCUENTO, MONTO,VENEZUELA 1,VENEZUELA 2,COL 4,MEX 9,VENEZUELA 3,MEX 10,MEX 11,MEX 12,MEX 13,
PM-1016-VN," $21,60 ", $-   ," $432,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-VO," $21,60 ", $-   ," $432,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-9012-RJ," $94,64 ", $-   ," $3.785,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8071-DO," $196,00 ", $-   ," $9.800,00 ",CI-8335-OR,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8335-OR," $127,89 ", $-   ," $10.231,20 ",Err:504,Err:504,Err:504,Err:504,Err:504,Err:504,Err:504,Err:504,Err:504,
CI-8331-DO," $86,73 ", $-   ," $6.938,40 ",CI-8331-DO,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-4054-RN," $222,40 ", $-   ," $667,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-4028-BL," $13,20 "," $20,00 "," $528,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-4059-BL," $12,90 "," $20,00 "," $516,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-4063-BL," $23,30 "," $20,00 "," $932,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-4072-BL," $19,60 "," $20,00 "," $784,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-4141-BL," $15,50 "," $35,00 "," $503,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-4143-BL," $15,50 "," $35,00 "," $503,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-4201-BL," $19,10 "," $30,00 "," $668,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-4205-BL," $23,00 "," $30,00 "," $805,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-4219-BL," $21,10 "," $25,00 "," $791,25 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-1007-CR," $63,53 ", $-   ," $1.270,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-1008-CR," $103,00 "," $10,00 "," $1.854,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-1009-CR," $132,60 "," $10,00 "," $2.386,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-1010-CR," $194,30 "," $10,00 "," $3.497,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7402-FS," $239,80 "," $10,00 "," $1.079,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7402-RJ," $239,80 "," $10,00 "," $1.079,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7402-TQ," $239,80 "," $10,00 "," $1.079,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7403-AO," $225,70 "," $10,00 "," $1.015,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7403-FS," $225,70 "," $10,00 "," $1.015,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7403-RJ," $225,70 "," $10,00 "," $1.015,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7403-RY," $225,70 "," $10,00 "," $1.015,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7403-TQ," $225,70 "," $10,00 "," $1.015,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-AN," $98,80 "," $10,00 "," $444,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-CR," $98,80 "," $10,00 "," $444,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-FS," $98,80 "," $10,00 "," $444,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-LI," $98,80 "," $10,00 "," $444,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-RS," $98,80 "," $10,00 "," $444,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-VA," $98,80 "," $10,00 "," $444,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-AO," $174,90 "," $25,00 "," $655,88 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-BO," $174,90 "," $25,00 "," $1.311,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-RS," $174,90 "," $25,00 "," $1.311,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-RY," $174,90 "," $25,00 "," $1.311,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-TQ," $174,90 "," $25,00 "," $1.311,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7652-RJ," $352,80 "," $25,00 "," $2.646,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7652-VD," $352,80 "," $25,00 "," $2.646,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7800-CR," $177,70 "," $10,00 "," $799,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1050-BL," $428,10 "," $25,00 "," $2.247,53 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1066-DO," $275,30 "," $35,00 "," $1.252,62 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1069-DO," $229,60 "," $35,00 "," $1.044,68 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1070-DO," $275,30 "," $35,00 "," $1.252,62 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1071-DO," $310,10 "," $35,00 "," $1.410,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1072-DO," $321,80 "," $35,00 "," $1.464,19 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1078-BL," $268,60 "," $25,00 "," $1.410,15 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1132-SC," $24,80 "," $10,00 "," $267,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1135-SC," $24,75 "," $10,00 "," $267,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1136-SC," $24,80 "," $10,00 "," $267,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1156-SC," $35,10 "," $10,00 "," $379,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-6003-PL," $221,51 "," $10,00 "," $398,72 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9108-DO," $581,20 "," $10,00 "," $523,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9190-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-3501-FS," $82,30 "," $10,00 "," $74,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00492-RJ," $210,00 "," $20,00 "," $336,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00547-RJ," $525,60 "," $20,00 "," $840,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00732-RJ," $251,90 "," $20,00 "," $403,04 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00734-RJ," $210,30 "," $20,00 "," $336,48 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2050-NQ," $112,07 ", $-   ," $224,14 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2105-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2481-DO," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2481-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2512-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
LL-1009-NQ," $148,14 "," $10,00 "," $133,33 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3500-CE," $56,30 "," $10,00 "," $101,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3856-RJ," $247,60 "," $10,00 "," $222,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-BO," $174,90 "," $10,00 "," $314,82 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-AC," $23,80 "," $30,00 "," $99,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-CF," $23,80 "," $30,00 "," $99,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-LL," $23,80 "," $30,00 "," $99,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-MO," $23,80 "," $30,00 "," $99,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-RS," $23,80 "," $30,00 "," $99,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7002-CF," $842,10 "," $10,00 "," $757,89 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7007-CF," $633,70 "," $10,00 "," $570,33 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7007-CH," $633,70 "," $10,00 "," $570,33 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7056-HS," $525,00 "," $10,00 "," $472,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8004-CF," $93,90 "," $10,00 "," $169,02 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8005-CF," $78,43 "," $10,00 "," $70,59 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8006-CF," $117,70 "," $10,00 "," $105,93 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8015-CF," $145,80 "," $10,00 "," $131,22 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8016-CF," $167,10 "," $10,00 "," $150,39 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8017-CF," $157,60 "," $10,00 "," $141,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8024-CF," $101,84 "," $10,00 "," $91,66 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8052-CF," $232,00 "," $10,00 "," $208,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8067-CF," $274,30 "," $10,00 "," $246,87 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8098-CF," $164,20 "," $10,00 "," $147,78 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8102-CF," $294,90 "," $10,00 "," $265,41 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-1105-NG," $42,70 ", $-   ," $42,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2136-PL," $43,00 "," $10,00 "," $38,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-7041-BG," $172,20 ", $-   ," $172,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-DO," $20,20 "," $5,00 "," $115,14 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-PL," $20,20 ", $-   ," $121,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4527-AC," $127,00 ", $-   ," $127,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7044-AO," $48,00 ", $-   ," $48,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7044-NJ," $48,00 ", $-   ," $48,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-1247-DO," $173,50 ", $-   ," $86,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-1247-NQ," $173,50 ", $-   ," $86,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1207-CR," $41,70 ", $-   ," $83,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1240-PL," $40,90 ", $-   ," $81,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1248-DO," $45,10 ", $-   ," $45,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1295-DO," $40,90 ", $-   ," $40,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1444-DO," $39,30 ", $-   ," $39,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2100-BL," $29,60 ", $-   ," $59,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8066-OR," $165,10 "," $10,00 "," $297,18 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1116-BL," $67,70 ", $-   ," $67,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
GUI-00002-MT," $139,00 "," $20,00 "," $111,20 ",#N/A,GUI-00002-MT,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-1501-BL," $313,10 ", $-   ," $313,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7001-CR," $186,20 ", $-   ," $186,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2500-AO," $76,90 ", $-   ," $76,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-9003-CF," $34,50 ", $-   ," $207,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1002-PL," $55,00 ", $-   ," $55,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1819-AO," $27,00 ", $-   ," $54,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1819-BL," $27,00 ", $-   ," $54,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1819-LI," $27,00 ", $-   ," $54,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1819-LL," $27,00 ", $-   ," $108,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1819-NJ," $27,00 ", $-   ," $54,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1819-RY," $27,00 ", $-   ," $108,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1819-TQ," $27,00 ", $-   ," $108,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1820-AO," $28,50 ", $-   ," $57,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1820-BL," $28,50 ", $-   ," $57,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1820-FS," $28,50 ", $-   ," $114,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1820-LI," $28,50 ", $-   ," $57,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1820-LL," $28,50 ", $-   ," $114,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1820-RJ," $28,50 ", $-   ," $114,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1820-RS," $28,50 ", $-   ," $114,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1820-TQ," $28,50 ", $-   ," $114,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1348-VJ," $352,80 "," $10,00 "," $317,52 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
TM-1016-NQ," $214,40 "," $10,00 "," $192,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1498-DO," $309,00 "," $10,00 "," $556,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7005-BG," $525,00 "," $10,00 "," $1.417,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7011-BG," $507,00 "," $10,00 "," $912,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7058-HS," $516,90 "," $10,00 "," $465,21 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8014-CF," $145,90 "," $10,00 "," $131,31 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8098-CF," $180,60 "," $10,00 "," $325,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8102-CF," $294,90 "," $10,00 "," $265,41 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1004-NG," $274,30 "," $10,00 "," $1.234,35 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1019-DO," $254,00 "," $10,00 "," $1.143,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8032-BL," $58,60 "," $10,00 "," $263,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8032-FS," $58,60 "," $10,00 "," $263,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8032-RS," $58,60 "," $10,00 "," $158,22 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8032-TQ," $58,60 "," $10,00 "," $158,22 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8033-AO," $52,90 "," $10,00 "," $142,83 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-AO," $48,70 "," $10,00 "," $219,15 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-CF," $48,70 "," $10,00 "," $131,49 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-DO," $48,70 "," $10,00 "," $657,45 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-FS," $48,70 "," $10,00 "," $43,83 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-LI," $48,70 "," $10,00 "," $43,83 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-LL," $48,70 "," $10,00 "," $43,83 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-MO," $48,70 "," $10,00 "," $219,15 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-NG," $48,70 "," $10,00 "," $438,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-NJ," $48,70 "," $10,00 "," $219,15 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-PL," $48,70 "," $10,00 "," $657,45 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8037-RS," $48,70 "," $10,00 "," $219,15 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8039-DO," $158,00 "," $25,00 "," $118,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8039-PL," $158,00 "," $25,00 "," $118,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8042-NG," $87,50 "," $10,00 "," $78,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8042-OR," $87,50 "," $10,00 "," $78,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8066-OR," $165,10 "," $10,00 "," $742,95 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8074-LI," $280,70 "," $10,00 "," $757,89 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8074-NJ," $280,70 "," $10,00 "," $757,89 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8074-RJ," $280,70 "," $10,00 "," $757,89 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8074-SM," $280,70 "," $10,00 "," $757,89 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8074-TQ," $280,70 "," $10,00 "," $757,89 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8085-AO," $273,70 "," $10,00 "," $1.231,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8085-MO," $273,70 "," $10,00 "," $1.231,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8085-NG," $273,70 "," $10,00 "," $1.231,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8086-DO," $87,50 "," $10,00 "," $393,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8151-DO," $126,90 "," $10,00 "," $571,05 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8151-PL," $127,00 "," $10,00 "," $571,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8249-DO," $107,50 "," $10,00 "," $483,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1131-NG," $413,10 "," $20,00 "," $1.652,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1131-RJ," $413,10 "," $20,00 "," $1.652,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1136-SC," $24,80 "," $10,00 "," $267,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1156-SC," $35,10 "," $10,00 "," $379,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-6003-PL," $221,51 "," $10,00 "," $398,72 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-6006-DO," $172,83 "," $10,00 "," $311,09 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9108-DO," $581,20 "," $10,00 "," $523,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9108-PL," $581,20 "," $10,00 "," $523,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9190-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
